user_Id,studentNum,name,major,position_Id,password,msg
510,110050510,현동진,독어독문학과,1,123123,메세지없음
511,080010511,여주미,간호학과,2,123123,메세지없음
512,080050512,최준성,물리학과,2,123123,메세지없음
513,110170513,조대중,정보통신학과,0,123123,메세지없음
514,110030514,조미희,경영학과,1,123123,메세지없음
515,090050515,석시영,시스템응용과,1,123123,메세지없음
516,070010516,전주미,인문학과,0,123123,메세지없음
517,110160517,염보람,컴퓨터공학과,0,123123,메세지없음
518,120080518,정대중,기계공학과,1,123123,메세지없음
519,140020519,표유정,컴퓨터공학과,0,123123,메세지없음
520,140050520,구윤성,호텔경영학과,0,123123,메세지없음
521,080110521,정달림,기계공학과,1,123123,메세지없음
522,100150522,장동진,시스템응용과,0,123123,메세지없음
523,090110523,표미희,식품공학과,1,123123,메세지없음
524,130190524,신사랑,전자공학과,0,123123,메세지없음
525,090110525,조근혜,수학과,0,123123,메세지없음
526,070050526,양샛별,간호학과,2,123123,메세지없음
527,080010527,신민서,정보통신학과,1,123123,메세지없음
528,080170528,금무현,항만물류학과,2,123123,메세지없음
529,090030529,배희정,간호학과,2,123123,메세지없음
530,070120530,곽민걸,물리학과,0,123123,메세지없음
531,060090531,최예지,시스템응용과,1,123123,메세지없음
532,150140532,양대중,컴퓨터공학과,2,123123,메세지없음
533,090160533,설동진,독어독문학과,2,123123,메세지없음
534,080010534,차용우,항만물류학과,0,123123,메세지없음
535,060070535,고장석,인문학과,2,123123,메세지없음
536,110130536,노무현,체육학과,0,123123,메세지없음
537,070130537,선윤성,전자공학과,1,123123,메세지없음
538,140020538,강용수,불교학과,1,123123,메세지없음
539,150190539,진동진,컴퓨터공학과,0,123123,메세지없음
540,100050540,신지희,전자공학과,0,123123,메세지없음
541,100040541,손미란,체육학과,0,123123,메세지없음
542,080090542, 전별님,간호학과,2,123123,메세지없음
543,100100543,양미정,수학과,1,123123,메세지없음
544,080110544,윤대중,기계공학과,1,123123,메세지없음
545,120070545,조진관,체육학과,2,123123,메세지없음
546,140140546,노주미,체육학과,0,123123,메세지없음
547,110090547,양샛별,철학과,2,123123,메세지없음
548,080120548,금사랑,전자공학과,1,123123,메세지없음
549,080120549,민윤성,철학과,1,123123,메세지없음
550,140060550,기시영,항만물류학과,1,123123,메세지없음
551,150090551,반보람,식품공학과,1,123123,메세지없음
552,150110552,송별님,철학과,1,123123,메세지없음
553,080150553,선용수,물리학과,1,123123,메세지없음
554,150110554,우지원,체육학과,0,123123,메세지없음
555,100110555,왕대용,식품공학과,1,123123,메세지없음
556,060150556,위대중,정보통신학과,0,123123,메세지없음
557,140180557,문두환,항만물류학과,2,123123,메세지없음
558,090060558,석헌수,체육학과,0,123123,메세지없음
559,140130559,옥민호,시스템응용과,0,123123,메세지없음
560,140090560,도일수,시스템응용과,0,123123,메세지없음
561,120030561,변정희,컴퓨터공학과,1,123123,메세지없음
562,060060562,석두환,불교학과,1,123123,메세지없음
563,060020563,최민지,불교학과,0,123123,메세지없음
564,120110564,민민지,식품공학과,1,123123,메세지없음
565,080180565,도민서,불교학과,1,123123,메세지없음
566,140010566,길민호,시스템응용과,2,123123,메세지없음
567,060070567,노길동,철학과,2,123123,메세지없음
568,140080568,구혜란,인문학과,0,123123,메세지없음
569,100160569,문민걸,호텔경영학과,0,123123,메세지없음
570,130030570,마민걸,식품공학과,2,123123,메세지없음
571,070020571,홍진영,전자공학과,0,123123,메세지없음
572,100130572,남복순,체육학과,2,123123,메세지없음
573,130050573,최주미,체육학과,1,123123,메세지없음
574,140140574,탁주미,불교학과,0,123123,메세지없음
575,130090575,서무현,독어독문학과,2,123123,메세지없음
576,090150576,염진관,식품공학과,1,123123,메세지없음
577,070170577,임예지,인문학과,1,123123,메세지없음
578,140040578,심별님,철학과,0,123123,메세지없음
579,140150579,표동진,디지털미디어과,2,123123,메세지없음
580,110090580,황민영,기계공학과,2,123123,메세지없음
581,070070581,옥샛별,체육학과,1,123123,메세지없음
582,100020582,안현정,식품공학과,2,123123,메세지없음
583,100190583,유두환,불교학과,2,123123,메세지없음
584,070030584,신일수,수학과,2,123123,메세지없음
585,150100585,양두환,간호학과,2,123123,메세지없음
586,120050586, 전보람,체육학과,2,123123,메세지없음
587,150020587,유헌철,경영학과,0,123123,메세지없음
588,120070588,방용우,디지털미디어과,0,123123,메세지없음
589,150190589,성준성,독어독문학과,1,123123,메세지없음
590,150160590,여두선,경영학과,2,123123,메세지없음
591,150160591,탁예지,경영학과,0,123123,메세지없음
592,060010592,배동진,기계공학과,2,123123,메세지없음
593,110180593,소민걸,식품공학과,0,123123,메세지없음
594,110020594,방두선,컴퓨터공학과,0,123123,메세지없음
595,150140595,염정희,수학과,1,123123,메세지없음
596,080170596,반용수,물리학과,1,123123,메세지없음
597,130110597,탁근혜,체육학과,0,123123,메세지없음
598,150100598,민지희,항만물류학과,1,123123,메세지없음
599,140050599,채헌철,간호학과,0,123123,메세지없음
600,090150600,노주미,식품공학과,2,123123,메세지없음
601,080060601,오별님,전자공학과,2,123123,메세지없음
602,090030602,채두환,항만물류학과,1,123123,메세지없음
603,130050603,석동진,디지털미디어과,2,123123,메세지없음
604,060190604,곽지원,체육학과,0,123123,메세지없음
605,120030605,정주미,정보통신학과,1,123123,메세지없음
606,070130606,여윤성,정보통신학과,2,123123,메세지없음
607,090090607,주동진,항만물류학과,1,123123,메세지없음
608,150120608,연주미,시스템응용과,1,123123,메세지없음
609,090030609,한준성,인문학과,2,123123,메세지없음
610,130080610,노대중,호텔경영학과,0,123123,메세지없음
611,100100611,왕희정,컴퓨터공학과,0,123123,메세지없음
612,140100612,소주미,항만물류학과,2,123123,메세지없음
613,100150613,심바마,항만물류학과,1,123123,메세지없음
614,070120614,제대중,독어독문학과,0,123123,메세지없음
615,090060615,채민지,인문학과,0,123123,메세지없음
616,150110616,진시영,수학과,1,123123,메세지없음
617,130090617,이동진,호텔경영학과,2,123123,메세지없음
618,060030618,금예지,정보통신학과,0,123123,메세지없음
619,100050619,천헌수,전자공학과,1,123123,메세지없음
620,150010620,변두선,독어독문학과,1,123123,메세지없음
621,080090621,탁미란,철학과,1,123123,메세지없음
622,130160622,손보람,철학과,1,123123,메세지없음
623,130190623,홍유정,전자공학과,2,123123,메세지없음
624,140140624,진희정,체육학과,0,123123,메세지없음
625,150050625,송윤성,호텔경영학과,1,123123,메세지없음
626,100040626,염동진,물리학과,1,123123,메세지없음
627,110170627,유지원,전자공학과,0,123123,메세지없음
628,110190628,우명박,물리학과,1,123123,메세지없음
629,140100629,선미희,간호학과,0,123123,메세지없음
630,120100630,이명박,기계공학과,0,123123,메세지없음
631,140170631,방진관,경영학과,2,123123,메세지없음
632,150010632,명준성,호텔경영학과,0,123123,메세지없음
633,120090633,기민서,컴퓨터공학과,2,123123,메세지없음
634,090010634,나미란,경영학과,1,123123,메세지없음
635,090090635,엄민걸,경영학과,1,123123,메세지없음
636,140080636,고주미,식품공학과,2,123123,메세지없음
637,120160637,유헌수,언어치료학과,0,123123,메세지없음
638,110070638,채미희,항만물류학과,2,123123,메세지없음
639,070110639,노미정,언어치료학과,0,123123,메세지없음
640,100060640,임별님,경영학과,2,123123,메세지없음
641,100140641,위종선,인문학과,2,123123,메세지없음
642,090100642,나헌수,물리학과,0,123123,메세지없음
643,070010643,고지희,기계공학과,0,123123,메세지없음
644,120110644,진주미,물리학과,0,123123,메세지없음
645,140060645,차용수,식품공학과,1,123123,메세지없음
646,110020646,강민걸,독어독문학과,0,123123,메세지없음
647,080060647,인승만,수학과,2,123123,메세지없음
648,150190648, 전승만,인문학과,2,123123,메세지없음
649,060150649,오유정,독어독문학과,2,123123,메세지없음
650,150030650,공복순,호텔경영학과,2,123123,메세지없음
651,150060651,유장석,전자공학과,0,123123,메세지없음
652,150020652,도용수,독어독문학과,2,123123,메세지없음
653,100060653,성윤성,전자공학과,1,123123,메세지없음
654,130010654,탁장석,체육학과,0,123123,메세지없음
655,140050655,남종선,식품공학과,0,123123,메세지없음
656,080140656,반미정,간호학과,1,123123,메세지없음
657,060070657,맹유정,시스템응용과,2,123123,메세지없음
658,120010658,신근혜,간호학과,2,123123,메세지없음
659,070010659,제샛별,디지털미디어과,1,123123,메세지없음
660,060120660,원예지,시스템응용과,1,123123,메세지없음
661,080170661,변미정,철학과,0,123123,메세지없음
662,150120662,맹대용,언어치료학과,1,123123,메세지없음
663,060090663,위시영,전자공학과,0,123123,메세지없음
664,060080664,여동진,컴퓨터공학과,2,123123,메세지없음
665,090130665,엄달림,디지털미디어과,1,123123,메세지없음
666,150170666,강미희,정보통신학과,0,123123,메세지없음
667,070100667,추지원,간호학과,0,123123,메세지없음
668,110150668,옥진영,간호학과,1,123123,메세지없음
669,150160669,이윤성,정보통신학과,0,123123,메세지없음
670,060080670,왕길동,경영학과,0,123123,메세지없음
671,100150671,원대용,인문학과,2,123123,메세지없음
672,060040672,위별님,호텔경영학과,2,123123,메세지없음
673,060160673,송시영,경영학과,0,123123,메세지없음
674,110060674,백윤성,인문학과,0,123123,메세지없음
675,080140675,홍윤성,컴퓨터공학과,0,123123,메세지없음
676,110140676,이종선,항만물류학과,2,123123,메세지없음
677,110060677,마일수,시스템응용과,2,123123,메세지없음
678,100060678,양헌수,기계공학과,0,123123,메세지없음
679,070190679,신유정,시스템응용과,1,123123,메세지없음
680,100090680,강무현,기계공학과,1,123123,메세지없음
681,100180681,최준성,체육학과,1,123123,메세지없음
682,130140682,강근혜,언어치료학과,0,123123,메세지없음
683,150030683,천무현,디지털미디어과,2,123123,메세지없음
684,120170684,허유정,불교학과,0,123123,메세지없음
685,110020685,채헌철,호텔경영학과,2,123123,메세지없음
686,060060686,김승민,디지털미디어과,2,123123,메세지없음
687,090180687,원지희,불교학과,1,123123,메세지없음
688,130110688,옥민영,철학과,2,123123,메세지없음
689,120120689,윤사랑,시스템응용과,0,123123,메세지없음
690,110100690,소일수,항만물류학과,1,123123,메세지없음
691,090140691,송종선,수학과,2,123123,메세지없음
692,120160692,문시영,정보통신학과,1,123123,메세지없음
693,090090693,맹윤성,수학과,2,123123,메세지없음
694,080190694,왕진영,물리학과,1,123123,메세지없음
695,110100695,함헌수,식품공학과,1,123123,메세지없음
696,080010696,옥대중,인문학과,0,123123,메세지없음
697,080080697,신복순,시스템응용과,1,123123,메세지없음
698,110190698,조무현,정보통신학과,1,123123,메세지없음
699,140090699,성명박,독어독문학과,1,123123,메세지없음
700,150150700,현용수,정보통신학과,1,123123,메세지없음
701,140090701,고미희,철학과,1,123123,메세지없음
702,070110702,방수정,호텔경영학과,0,123123,메세지없음
703,100100703,노일수,컴퓨터공학과,2,123123,메세지없음
704,110070704,남보람,독어독문학과,1,123123,메세지없음
705,140180705,명하영,물리학과,1,123123,메세지없음
706,130030706,권샛별,식품공학과,2,123123,메세지없음
707,130110707,선길동,철학과,1,123123,메세지없음
708,150060708,한두환,간호학과,1,123123,메세지없음
709,130030709,민별님,전자공학과,0,123123,메세지없음
710,120190710,안영수,식품공학과,2,123123,메세지없음
711,110040711,노민영,불교학과,0,123123,메세지없음
712,150180712,소민걸,불교학과,2,123123,메세지없음
713,150080713,표주미,기계공학과,0,123123,메세지없음
714,110140714,함일수,전자공학과,0,123123,메세지없음
715,120140715,박지희,디지털미디어과,0,123123,메세지없음
716,150090716,선혜란,항만물류학과,2,123123,메세지없음
717,130020717,양바마,수학과,0,123123,메세지없음
718,060070718,신두선,인문학과,0,123123,메세지없음
719,100050719,염윤성,항만물류학과,2,123123,메세지없음
720,100080720,권달림,철학과,2,123123,메세지없음
721,140160721,설바마,정보통신학과,0,123123,메세지없음
722,070090722,하윤성,경영학과,1,123123,메세지없음
723,090190723,원두환,경영학과,0,123123,메세지없음
724,060140724,심사랑,항만물류학과,2,123123,메세지없음
725,130180725,윤일수,불교학과,2,123123,메세지없음
726,140170726,강민영,디지털미디어과,2,123123,메세지없음
727,110030727,마길동,체육학과,2,123123,메세지없음
728,150160728,맹무현,호텔경영학과,2,123123,메세지없음
729,070020729,임미정,불교학과,2,123123,메세지없음
730,060030730,차일수,경영학과,2,123123,메세지없음
731,140070731,서미란,불교학과,2,123123,메세지없음
732,140070732,허민지,불교학과,0,123123,메세지없음
733,060020733,천유정,기계공학과,1,123123,메세지없음
734,120130734,강영수,항만물류학과,1,123123,메세지없음
735,120150735,방영수,기계공학과,1,123123,메세지없음
736,100120736,기민서,호텔경영학과,2,123123,메세지없음
737,120100737,소하영,언어치료학과,1,123123,메세지없음
738,110120738,길두선,불교학과,2,123123,메세지없음
739,080190739,홍헌수,호텔경영학과,1,123123,메세지없음
740,110020740,윤용수,기계공학과,0,123123,메세지없음
741,140040741,연윤성,전자공학과,2,123123,메세지없음
742,140070742,옥영수,정보통신학과,2,123123,메세지없음
743,130040743,도진영,호텔경영학과,1,123123,메세지없음
744,090150744,장헌수,불교학과,2,123123,메세지없음
745,100060745, 전동진,언어치료학과,1,123123,메세지없음
746,110040746,박용우,시스템응용과,1,123123,메세지없음
747,100110747,노사랑,수학과,1,123123,메세지없음
748,140170748,연정희,호텔경영학과,2,123123,메세지없음
749,080070749,천승만,불교학과,0,123123,메세지없음
750,130140750,육유정,시스템응용과,0,123123,메세지없음
751,090100751,길민지,불교학과,1,123123,메세지없음
752,130090752,백동진,식품공학과,1,123123,메세지없음
753,060010753, 전길준,항만물류학과,0,123123,메세지없음
754,070110754,변민영,항만물류학과,0,123123,메세지없음
755,090160755,장일수,언어치료학과,2,123123,메세지없음
756,120140756,임헌철,인문학과,1,123123,메세지없음
757,130060757,여준성,경영학과,2,123123,메세지없음
758,060140758,조주미,정보통신학과,0,123123,메세지없음
759,100180759,유동진,독어독문학과,0,123123,메세지없음
760,110100760,주장석,정보통신학과,0,123123,메세지없음
761,100180761,강샛별,불교학과,0,123123,메세지없음
762,100060762,나하영,언어치료학과,2,123123,메세지없음
763,090180763,유준성,호텔경영학과,2,123123,메세지없음
764,120090764,조예지,인문학과,1,123123,메세지없음
765,140010765,황대중,항만물류학과,1,123123,메세지없음
766,130110766,맹승민,간호학과,2,123123,메세지없음
767,130180767,김별님,불교학과,0,123123,메세지없음
768,070180768,금미란,항만물류학과,0,123123,메세지없음
769,060060769,석헌수,언어치료학과,1,123123,메세지없음
770,060070770,조달림,체육학과,0,123123,메세지없음
771,070070771,우준성,컴퓨터공학과,1,123123,메세지없음
772,070050772,안지원,물리학과,2,123123,메세지없음
773,080180773,채진영,간호학과,1,123123,메세지없음
774,080080774,신민서,수학과,2,123123,메세지없음
775,080050775,강달림,식품공학과,1,123123,메세지없음
776,080190776,고하영,불교학과,1,123123,메세지없음
777,150130777,천민영,항만물류학과,2,123123,메세지없음
778,130130778,권희정,호텔경영학과,0,123123,메세지없음
779,090190779,추미정,간호학과,2,123123,메세지없음
780,150180780,양정희,항만물류학과,2,123123,메세지없음
781,080080781,여길준,언어치료학과,2,123123,메세지없음
782,110160782,왕지희,항만물류학과,0,123123,메세지없음
783,090170783,신희정,디지털미디어과,2,123123,메세지없음
784,080070784,곽용우,물리학과,0,123123,메세지없음
785,140070785,강길준,물리학과,2,123123,메세지없음
786,150010786,마동진,정보통신학과,0,123123,메세지없음
787,090130787,도무현,불교학과,1,123123,메세지없음
788,090170788,천일수,호텔경영학과,2,123123,메세지없음
789,120080789,엄수정,불교학과,2,123123,메세지없음
790,110120790,노일수,정보통신학과,2,123123,메세지없음
791,110140791,강헌철,체육학과,2,123123,메세지없음
792,130150792,정미희,언어치료학과,0,123123,메세지없음
793,090170793,방민서,수학과,2,123123,메세지없음
794,130090794,성사랑,전자공학과,1,123123,메세지없음
795,080180795,변민영,간호학과,1,123123,메세지없음
796,070090796,나주미,시스템응용과,0,123123,메세지없음
797,060020797,박예지,체육학과,2,123123,메세지없음
798,150070798,주명박,기계공학과,2,123123,메세지없음
799,090180799,송길동,시스템응용과,0,123123,메세지없음
800,060180800,주진영,식품공학과,1,123123,메세지없음
801,100020801, 전용우,항만물류학과,1,123123,메세지없음
802,060170802,소바마,호텔경영학과,1,123123,메세지없음
803,130110803,옥달림,간호학과,1,123123,메세지없음
804,110080804,서길동,철학과,1,123123,메세지없음
805,060070805,허대중,시스템응용과,0,123123,메세지없음
806,140060806,석장석,시스템응용과,2,123123,메세지없음
807,060020807,옥헌철,수학과,0,123123,메세지없음
808,100170808,최지희,정보통신학과,2,123123,메세지없음
809,100110809,강민호,독어독문학과,1,123123,메세지없음
810,140190810,남달림,호텔경영학과,1,123123,메세지없음
811,110030811,배무현,정보통신학과,2,123123,메세지없음
812,110030812,방미정,항만물류학과,0,123123,메세지없음
813,080160813,조별님,식품공학과,2,123123,메세지없음
814,150030814,반바마,독어독문학과,1,123123,메세지없음
815,080060815,신샛별,수학과,1,123123,메세지없음
816,090010816,유일수,경영학과,0,123123,메세지없음
817,060030817,금영수,체육학과,0,123123,메세지없음
818,100020818,정두선,식품공학과,2,123123,메세지없음
819,120100819,소헌철,불교학과,2,123123,메세지없음
820,070100820,권승만,불교학과,1,123123,메세지없음
821,100070821,신별님,언어치료학과,0,123123,메세지없음
822,080170822,천명박,물리학과,1,123123,메세지없음
823,120150823,정두환,체육학과,1,123123,메세지없음
824,130190824,노보람,시스템응용과,1,123123,메세지없음
825,140130825,문장석,독어독문학과,1,123123,메세지없음
826,080130826,권용우,경영학과,2,123123,메세지없음
827,090100827,엄정희,인문학과,2,123123,메세지없음
828,120010828,정일수,컴퓨터공학과,0,123123,메세지없음
829,120120829,석민영,체육학과,1,123123,메세지없음
830,140120830,고미희,식품공학과,0,123123,메세지없음
831,090100831,마용우,인문학과,1,123123,메세지없음
832,140170832,탁동진,인문학과,2,123123,메세지없음
833,080140833,여두선,디지털미디어과,0,123123,메세지없음
834,130050834,선현정,독어독문학과,0,123123,메세지없음
835,120080835,신현정,기계공학과,1,123123,메세지없음
836,130140836,진미정,물리학과,1,123123,메세지없음
837,140030837,채장석,독어독문학과,2,123123,메세지없음
838,060110838,허헌철,정보통신학과,0,123123,메세지없음
839,060170839,허달림,경영학과,0,123123,메세지없음
840,090120840,노샛별,호텔경영학과,0,123123,메세지없음
841,100070841,차대용,경영학과,0,123123,메세지없음
842,080150842,민희정,물리학과,1,123123,메세지없음
843,130130843,강헌철,불교학과,0,123123,메세지없음
844,120110844,권영수,물리학과,0,123123,메세지없음
845,100180845,공장석,수학과,2,123123,메세지없음
846,110070846,송민지,철학과,2,123123,메세지없음
847,150030847,길주미,디지털미디어과,2,123123,메세지없음
848,070090848,공민호,디지털미디어과,1,123123,메세지없음
849,060110849,차길동,물리학과,1,123123,메세지없음
850,130110850,민지희,컴퓨터공학과,2,123123,메세지없음
851,060060851,권혜란,기계공학과,1,123123,메세지없음
852,110100852,허미희,컴퓨터공학과,2,123123,메세지없음
853,080150853,전복순,시스템응용과,0,123123,메세지없음
854,080070854,반수정,전자공학과,0,123123,메세지없음
855,090020855,옥윤성,체육학과,0,123123,메세지없음
856,070180856,진헌철,철학과,2,123123,메세지없음
857,150120857,민동진,철학과,0,123123,메세지없음
858,150050858,백준성,정보통신학과,1,123123,메세지없음
859,140190859,지영수,전자공학과,1,123123,메세지없음
860,150190860,공대용,디지털미디어과,2,123123,메세지없음
861,080040861,유별님,철학과,1,123123,메세지없음
862,140070862,구진관,불교학과,2,123123,메세지없음
863,060050863,권두선,간호학과,1,123123,메세지없음
864,070090864,배정희,기계공학과,1,123123,메세지없음
865,070020865,최길준,불교학과,0,123123,메세지없음
866,110030866,신정희,기계공학과,0,123123,메세지없음
867,140070867,표미란,수학과,1,123123,메세지없음
868,070010868,변용우,항만물류학과,2,123123,메세지없음
869,120170869,천대중,항만물류학과,1,123123,메세지없음
870,080090870,강진관,물리학과,2,123123,메세지없음
871,120040871,노일수,물리학과,2,123123,메세지없음
872,130190872,원윤성,디지털미디어과,1,123123,메세지없음
873,070030873,길지원,간호학과,0,123123,메세지없음
874,140120874,신민영,간호학과,0,123123,메세지없음
875,150120875,나지원,시스템응용과,0,123123,메세지없음
876,100100876,조민지,인문학과,0,123123,메세지없음
877,130190877,선혜란,정보통신학과,0,123123,메세지없음
878,110180878,황시영,컴퓨터공학과,0,123123,메세지없음
879,150070879,여미정,정보통신학과,0,123123,메세지없음
880,150190880,정민걸,철학과,0,123123,메세지없음
881,070030881,강보람,시스템응용과,1,123123,메세지없음
882,110180882,홍승만,디지털미디어과,2,123123,메세지없음
883,110120883,표예지,독어독문학과,0,123123,메세지없음
884,150150884,진미란,독어독문학과,0,123123,메세지없음
885,110020885,최보람,기계공학과,1,123123,메세지없음
886,130130886,전두환,시스템응용과,0,123123,메세지없음
887,140080887,배길준,호텔경영학과,0,123123,메세지없음
888,110130888,설승민,정보통신학과,1,123123,메세지없음
889,150030889,유예지,인문학과,2,123123,메세지없음
890,100110890,설일수,물리학과,0,123123,메세지없음
891,090170891,맹무현,항만물류학과,0,123123,메세지없음
892,060170892,유지원,간호학과,2,123123,메세지없음
893,060110893,권지원,수학과,1,123123,메세지없음
894,130010894,길지원,식품공학과,1,123123,메세지없음
895,070090895,변지원,컴퓨터공학과,0,123123,메세지없음
896,150020896,양별님,기계공학과,0,123123,메세지없음
897,070150897,윤윤성,식품공학과,1,123123,메세지없음
898,080070898,전근혜,항만물류학과,0,123123,메세지없음
899,090140899,석용수,디지털미디어과,0,123123,메세지없음
900,060040900,신대중,전자공학과,0,123123,메세지없음
901,120130901,장윤성,시스템응용과,0,123123,메세지없음
902,130160902,염미희,독어독문학과,2,123123,메세지없음
903,140150903,배하영,간호학과,1,123123,메세지없음
904,080060904,주혜란,체육학과,0,123123,메세지없음
905,150080905,제일수,전자공학과,0,123123,메세지없음
906,090150906,장민지,기계공학과,2,123123,메세지없음
907,120180907,홍미란,항만물류학과,0,123123,메세지없음
908,110050908,은무현,물리학과,0,123123,메세지없음
909,130020909,양윤성,경영학과,2,123123,메세지없음
910,100130910,정대중,독어독문학과,0,123123,메세지없음
911,070070911,설지희,수학과,2,123123,메세지없음
912,070090912,최진관,경영학과,0,123123,메세지없음
913,150190913,유미정,불교학과,0,123123,메세지없음
914,140040914,황시영,간호학과,2,123123,메세지없음
915,070070915,제예지,체육학과,2,123123,메세지없음
916,130010916,남보람,디지털미디어과,0,123123,메세지없음
917,150100917,하헌철,물리학과,2,123123,메세지없음
918,100030918,진용우,식품공학과,2,123123,메세지없음
919,130050919,김승만,체육학과,2,123123,메세지없음
920,090010920,육용우,컴퓨터공학과,0,123123,메세지없음
921,110070921,맹용우,항만물류학과,1,123123,메세지없음
922,090030922,남시영,기계공학과,1,123123,메세지없음
923,060060923,장명박,간호학과,2,123123,메세지없음
924,060040924,문지희,언어치료학과,0,123123,메세지없음
925,150040925,오사랑,컴퓨터공학과,2,123123,메세지없음
926,110140926,양민걸,항만물류학과,1,123123,메세지없음
927,080100927,선지희,항만물류학과,0,123123,메세지없음
928,100130928,남승만,호텔경영학과,2,123123,메세지없음
929,100130929,신무현,식품공학과,2,123123,메세지없음
930,130090930,구하영,디지털미디어과,1,123123,메세지없음
931,070190931,양두환,철학과,2,123123,메세지없음
932,100020932,소명박,호텔경영학과,2,123123,메세지없음
933,150070933,소지희,기계공학과,1,123123,메세지없음
934,070140934,변근혜,식품공학과,1,123123,메세지없음
935,110110935,지달림,물리학과,2,123123,메세지없음
936,090010936,노유정,기계공학과,2,123123,메세지없음
937,060180937,신승민,수학과,2,123123,메세지없음
938,140100938,나종선,시스템응용과,2,123123,메세지없음
939,120170939,여민영,경영학과,1,123123,메세지없음
940,080180940,한사랑,호텔경영학과,0,123123,메세지없음
941,070190941,함헌철,독어독문학과,0,123123,메세지없음
942,120140942,문종선,체육학과,1,123123,메세지없음
943,070140943,유일수,디지털미디어과,2,123123,메세지없음
944,130180944,백보람,정보통신학과,0,123123,메세지없음
945,080180945,우근혜,경영학과,0,123123,메세지없음
946,140170946,금길준,디지털미디어과,0,123123,메세지없음
947,100080947,신정희,디지털미디어과,0,123123,메세지없음
948,150120948,곽현정,인문학과,0,123123,메세지없음
949,060080949,도두선,수학과,2,123123,메세지없음
950,140090950,노일수,인문학과,0,123123,메세지없음
951,110060951,옥진영,전자공학과,0,123123,메세지없음
952,080010952,함일수,언어치료학과,2,123123,메세지없음
953,120180953,엄용우,간호학과,2,123123,메세지없음
954,060110954,탁승민,디지털미디어과,2,123123,메세지없음
955,080040955,채용우,철학과,0,123123,메세지없음
956,070100956,신시영,전자공학과,0,123123,메세지없음
957,070180957,우사랑,컴퓨터공학과,2,123123,메세지없음
958,090040958,유일수,인문학과,1,123123,메세지없음
959,080180959,성유정,디지털미디어과,0,123123,메세지없음
960,140130960,천승민,간호학과,1,123123,메세지없음
961,130060961,우지희,인문학과,0,123123,메세지없음
962,140140962,이민걸,시스템응용과,2,123123,메세지없음
963,150060963,추유정,인문학과,0,123123,메세지없음
964,100040964,허샛별,전자공학과,0,123123,메세지없음
965,090130965,공복순,컴퓨터공학과,2,123123,메세지없음
966,130120966,변동진,체육학과,1,123123,메세지없음
967,090140967,구시영,물리학과,0,123123,메세지없음
968,060180968,윤대중,정보통신학과,0,123123,메세지없음
969,120160969,원동진,항만물류학과,0,123123,메세지없음
970,080100970,엄달림,기계공학과,0,123123,메세지없음
971,110190971,금헌철,시스템응용과,0,123123,메세지없음
972,150100972,오대중,컴퓨터공학과,0,123123,메세지없음
973,100190973,백미정,인문학과,0,123123,메세지없음
974,090050974,주승민,시스템응용과,1,123123,메세지없음
975,110170975,석혜란,체육학과,1,123123,메세지없음
976,080090976,허복순,물리학과,2,123123,메세지없음
977,070190977,신유정,시스템응용과,0,123123,메세지없음
978,150100978,반지희,수학과,2,123123,메세지없음
979,130190979,홍별님,기계공학과,2,123123,메세지없음
980,130080980,육승만,체육학과,0,123123,메세지없음
981,140040981,양사랑,호텔경영학과,0,123123,메세지없음
982,120190982, 전길준,정보통신학과,2,123123,메세지없음
983,100010983,반샛별,물리학과,1,123123,메세지없음
984,130030984,방무현,언어치료학과,2,123123,메세지없음
985,100170985,홍길동,항만물류학과,1,123123,메세지없음
986,080080986,강보람,경영학과,2,123123,메세지없음
987,070170987,명바마,수학과,0,123123,메세지없음
988,110050988,지사랑,항만물류학과,1,123123,메세지없음
989,140120989,석두환,물리학과,0,123123,메세지없음
990,110090990,안지원,정보통신학과,2,123123,메세지없음
991,060130991,이승민,언어치료학과,1,123123,메세지없음
992,060070992,왕장석,전자공학과,0,123123,메세지없음
993,110130993,최장석,불교학과,2,123123,메세지없음
994,090050994,변두선,디지털미디어과,0,123123,메세지없음
995,150010995,황윤성,불교학과,2,123123,메세지없음
996,120120996,왕미란,전자공학과,0,123123,메세지없음
997,060060997,연민서,시스템응용과,0,123123,메세지없음
998,070060998,은바마,체육학과,2,123123,메세지없음
999,14002000999,신진관,독어독문학과,2,123123,메세지없음
1000,130141000,제일수,체육학과,1,123123,메세지없음
1001,140131001,여용수,기계공학과,1,123123,메세지없음
1002,140081002,지수정,호텔경영학과,1,123123,메세지없음
1003,070111003,진혜란,디지털미디어과,0,123123,메세지없음
1004,060071004,남길준,불교학과,0,123123,메세지없음
1005,070141005,주바마,호텔경영학과,1,123123,메세지없음
1006,110141006,장지희,독어독문학과,1,123123,메세지없음
1007,130181007,길두선,간호학과,2,123123,메세지없음
1008,120071008,지미정,전자공학과,2,123123,메세지없음
1009,100091009,송민지,철학과,0,123123,메세지없음
1010,110021010,원사랑,언어치료학과,1,123123,메세지없음
1011,130021011,송미정,시스템응용과,0,123123,메세지없음
1012,140021012,오용우,디지털미디어과,1,123123,메세지없음
1013,090101013,지민호,불교학과,1,123123,메세지없음
1014,100171014,탁두환,인문학과,0,123123,메세지없음
1015,080171015,선두선,항만물류학과,2,123123,메세지없음
1016,060161016,주민호,정보통신학과,0,123123,메세지없음
1017,060021017,설하영,식품공학과,0,123123,메세지없음
